"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.034909987277385,51560.6069549964,0.000368805318263994,3.61465534047457,0.637783486855195,0.120152657071324,1,1.60020016287668,1.09032971796988,1,0.510560493469319,4709.45197084753,0,0,2456.63779623894,1898.4355,0,4709.45128479651,4873.3583987049,5125.91716797981,5652.72863346994,0.0125800625293543,0.375137741266746,0,0,-9999,-5.74189695976015,0,0,0,0,0,0,0,-6.92947654882641,0,12.6713735085866,5.66334470135723e-06,0.0485732231757726,0.0991814032203969,0.102915660869417,0.108754611946279,0.121310170394169,824528.975350081,1
"median",0.0313934922858607,48967.1200973566,0.000374960002120863,2.74445254971235,0.631825420761015,0.128546155337245,1,1.60004717941677,1.09049826772991,1,0.510371750104241,4687.39886167459,0,0,2378.39709935398,1859,0,4687.40830400482,4841.22832369536,5062.37684113511,5513.64481470149,0.0123099879084603,0.374272030866702,0,0,-9999,-5.70663568724351,0,0,0,0,0,0,0,-6.65288658053727,0,12.5560673417426,3.52345913904094e-06,0.0484496730685966,0.0957202826510525,0.0988613569349633,0.103815154390968,0.113045570374331,826326.5,1
"2.5%PI",0.00346977690677158,30398.7149810402,8.16394388968658e-05,0.426904045101148,0.50579357542214,0.0106116490461864,1,1.5228149522292,1.01049973105932,1,0.0270656193606555,3938.76602728618,0,0,1192.46366049623,1839,0,3938.76602539358,3997.82500249517,4057.3101826784,4101.33649960576,0.00126994569152406,0.329699044230819,0,0,-9999,-7.80599697584161,0,0,0,0,0,0,0,-8.99358702839133,0,10.5962196474577,1.96970390544174e-07,0.0256890637251372,0.0492228225557496,0.0497538188408296,0.050456162223489,0.0507946363354632,40607.05,1
"97.5%PI",0.0876715978111605,87744.0770332362,0.000636805730062175,10.108763617848,0.791047275532037,0.196702628663043,1,1.67885662328939,1.16867809385563,1,0.978768773330375,5600.62007578439,0,0,3960.988076917,1994,0,5600.61994104037,5918.8840433367,6503.4549463136,8017.4271311326,0.0257177911484206,0.425507611320744,0,0,-9999,-3.89146877061985,0,0,0,0,0,0,0,-6.41980972081598,0,15.4402125060754,2.50103792949576e-05,0.0710977294664003,0.168316681783015,0.178813979313346,0.196621639317255,0.240637730983022,1608894.275,1
"5%PI",0.00610824267670978,32441.8539716344,9.73633541233102e-05,0.572730291570859,0.511572002052562,0.0203022655262612,1,1.53462389985302,1.0236088239777,1,0.0527652592863888,4049.04902366223,0,0,1352.13759727806,1841,0,4049.04906919779,4115.67055849215,4193.846975211,4276.31793387686,0.00273847070150588,0.33652579726751,0,0,-9999,-7.38471722288243,0,0,0,0,0,0,0,-8.38878370862875,0,10.9036959822356,3.78664619400426e-07,0.0301943697765985,0.0549763183418534,0.0557695330073245,0.0565291367034467,0.0577737661494775,84955.8,1
"95%PI",0.0767018646094948,79832.3889479394,0.000624199727624658,9.37139796522754,0.782306020166725,0.193468908842188,1,1.66594198685209,1.15597319514242,1,0.955283684819006,5438.81133826915,0,0,3778.59449206206,1983,0,5438.81150125852,5743.97045340403,6254.14189698069,7522.32832087128,0.0234308907166053,0.416829792511902,0,0,-9999,-4.21225661825363,0,0,0,0,0,0,0,-6.42138530790508,0,14.7866149441487,1.83901389754397e-05,0.0677379641220281,0.154838566520795,0.163601565414501,0.177997248461592,0.213533996549313,1567701.6,1
"min",2.72774416953325e-05,21686.6929001428,6.50768016886624e-05,0.0849993217455439,0.50000982854981,1.28417741507292e-05,1,1.44644048518064,0.922828868753715,1,2.36304476857185e-05,3160.10193726979,0,0,312.902061402544,1837,0,3160.10193450991,3183.86522349856,3323.27616631501,3228.19594355231,-0.00723826316121656,0.294696572829737,0,0,-9999,-12.1839333559939,0,0,0,0,0,0,0,-13.7483281185806,0,9.54019048876971,2.13043133313637e-09,0.00869386153416817,0.0257032167847471,0.0249734580812029,0.0231001846991826,0.0235525100463824,40,1
"max",0.109992673585657,179383.202843768,0.000650564185705986,11.2087128245348,0.799975662585348,0.199998555285856,1,1.78593694150079,1.25883741317927,1,0.999977281782776,6888.19976765662,0,0,4844.23477720384,2030,0,6888.21949615352,7814.85590520487,9055.5889092113,13153.7004775081,0.0399866159531628,0.493092360297872,0,0,-9999,-2.71191450709353,0,0,0,0,0,0,0,-6.41936514805019,0,19.9669413739063,7.1903149610201e-05,0.0995311427051412,0.294824512081167,0.334485723128197,0.387590665956087,0.562995027598739,1652771,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
