"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0324364606040398,53833.1846580567,0.000369115354182515,3.61471909597521,0.643105806595979,0.125136547651726,1,1.6000796874096,1.09014759005673,1,0.503820837576547,4706.48546237534,0,0,2379.85917985822,1895.4313,0,4706.48500107766,4867.08070038513,5114.09661510447,5616.16683894833,0.0125967003662867,0.375353909943792,0,0,-9999,-5.75353917207864,0,0,0,0,0,0,0,-6.91961936895445,0,12.6731585410331,5.50847115452561e-06,0.0449536744538251,0.0946568390403511,0.098136055188797,0.103550075374197,0.114868970050764,936240.268550069,1
"median",0.02707418979262,51402.6670563429,0.000373205424108662,2.80723515561691,0.640066201670561,0.107563551869539,1,1.6003084551234,1.09028123087055,1,0.50750274839811,4689.25460602622,0,0,2299.30821904575,1854,0,4689.2540560877,4838.48339898108,5058.13345050231,5490.8178187843,0.0123241989466782,0.37456806096762,0,0,-9999,-5.71114559143573,0,0,0,0,0,0,0,-6.65162238554912,0,12.5507079399308,3.54239348607394e-06,0.0445586479839755,0.0912428947661371,0.0941857418333715,0.0984998834017849,0.106879888406792,939723.5,1
"2.5%PI",0.00304815471876646,31348.7682109826,8.2223563835562e-05,0.39797822744786,0.506581743636052,0.00458656678291988,1,1.52105128246518,1.01349421346355,1,0.0238721622910816,3934.11886615038,0,0,1018.0571566227,1839,0,3934.11859591599,3993.6430354113,4052.04920868835,4096.05287846323,0.00129246373467581,0.32989631027653,0,0,-9999,-7.83989609611906,0,0,0,0,0,0,0,-8.8847381647959,0,10.6890513852435,2.02911072949082e-07,0.0209870332981699,0.0480218208170411,0.0485701689677598,0.0494597366210452,0.0501471271143684,50326.05,1
"97.5%PI",0.090627794234606,90104.8790208241,0.000637960525210478,10.0472502107611,0.792077096799622,0.344980707878045,1,1.67877101677637,1.16729058742496,1,0.976150879444322,5606.81976789434,0,0,3957.85454186797,1994,0,5606.81975387943,5925.61038063477,6480.19162054129,7855.62045452737,0.02553216839668,0.425739373750978,0,0,-9999,-3.96046367415998,0,0,0,0,0,0,0,-6.41985135978645,0,15.4104980305289,2.27931299533783e-05,0.0699709099607963,0.161415134139453,0.170518697188766,0.186503112703562,0.226016827438306,1829587.325,1
"5%PI",0.00511392963002436,33900.8455100072,9.9591613904265e-05,0.572085539051131,0.512972052720143,0.00953103958324149,1,1.53380932986416,1.02497209532836,1,0.0520525092841126,4044.0360463853,0,0,1197.81653633765,1840,0,4044.03605398284,4115.98810480012,4190.02749472833,4266.97895555964,0.00270841691071391,0.336903008987873,0,0,-9999,-7.40665586151456,0,0,0,0,0,0,0,-8.32363727049769,0,10.9612079061596,3.82370585555299e-07,0.0250604200088097,0.0535808497586424,0.0543564307391635,0.0552905426952975,0.056132770193114,95565,1
"95%PI",0.0796119557127822,81673.1960108404,0.000624724434564244,9.24866700725103,0.783538243584335,0.302516109256549,1,1.66536140373152,1.15510953376165,1,0.951576212816872,5437.40971659892,0,0,3767.29253359132,1983,0,5437.40899118109,5730.31551683263,6231.04524291546,7413.43746834606,0.0234640630262761,0.417041089095528,0,0,-9999,-4.23911074301535,0,0,0,0,0,0,0,-6.42133392939342,0,14.7768756335159,1.73623290806271e-05,0.0657241936177838,0.147886225061599,0.155632074202853,0.168782799212884,0.199234092265598,1781131.8,1
"min",1.73278851434588e-06,21481.8801453434,6.50617918555444e-05,0.00205667758479072,0.50000257184729,6.90071392270586e-06,1,1.42967186514828,0.947510914014176,1,4.6880217269063e-05,3307.47531459201,0,0,285.795190215063,1837,0,3307.4753420799,3325.63876805702,3415.45578862219,3295.81535624588,-0.00742521183216871,0.291611932485281,0,0,-9999,-13.6197445279592,0,0,0,0,0,0,0,-14.230259492367,0,9.42800565719475,9.10459016386481e-10,0.00692076909909111,0.0146533936548527,0.0147780272829057,0.0137726875015179,0.0136390814520637,205,1
"max",0.109953412660398,287541.863274975,0.000650565975346751,11.203535327809,0.799992120312527,0.646708924920523,1,1.75441155637283,1.24148368093084,1,0.999981788918376,6770.35018308088,0,0,4960.86832691216,2030,0,6770.35018568726,7283.77208531503,8161.62158419076,10548.3446541967,0.0410384308473268,0.478809509295325,0,0,-9999,-2.94005501134536,0,0,0,0,0,0,0,-6.41936514318362,0,20.8170722299799,8.04394639387726e-05,0.112797023853339,0.244247406114103,0.27750222692821,0.318911540809047,0.459331394995569,1878876,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
