"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0212541682278173,63971.0976282807,0.00392589203802725,4.22236004347036,0.648329950312079,0,1,1.60001034328296,1.08975017077479,1,0.501066193587286,4505.07107584528,0,0,1133.04851851113,1883.833,0,4505.14722226696,4866.73139095432,5429.8856905784,6261.02417720377,0.0187060316211303,0.384833436517565,0,0,-9999,-3.19763099089089,0,0,0,0,0,0,0,-6.91926049952844,0,10.1168914904193,0.000286740316121893,0.0181261413130205,0.0839074901865324,0.090863837513415,0.1019808329652,0.119564352331835,38108025.356943,1
"median",0.019520758704748,55651.9589273896,0.00418529891216465,3.42004889981315,0.647562431567348,0,1,1.60006033622112,1.09024047559611,1,0.497486334876157,4474.34465012047,0,0,854.963178105444,1855,0,4474.39798344885,4818.66476840555,5338.51500946777,5991.57039076706,0.0184256111808865,0.38261146440511,0,0,-9999,-3.14293120687186,0,0,0,0,0,0,0,-6.64486273432991,0,10.0437377236616,4.345703924325e-05,0.0141605809233146,0.0803756280896799,0.0863577964905488,0.0958661506508088,0.10731861224032,38153418.5,1
"2.5%PI",0.00164525254210457,29863.914808476,0.00041454230726587,1.07399215000059,0.507013495967839,0,1,1.52150767015964,1.00993820020443,1,0.0256598764332011,3437.86207970173,0,0,150.464510696404,1839,0,3437.84347388012,3668.46155127104,3902.72453058315,3778.56105602662,0.0039839285051757,0.320241014285857,0,0,-9999,-7.17225731438501,0,0,0,0,0,0,0,-8.92890100329309,0,6.01597825066456,5.01118004970877e-07,0.00366847159133945,0.0285864358742614,0.0305576997272628,0.0330859400245943,0.0334065362278365,1897426.4,1
"97.5%PI",0.050607368777215,148528.231237933,0.00640302498754755,10.4523356610335,0.791941433541942,0,1,1.67777700129275,1.16847726233184,1,0.972501895041205,5788.1071596418,0,0,3319.68527568685,1993,0,5788.10958189785,6341.16321722781,7488.19921810218,10222.2353477332,0.0346624897401572,0.460967840904997,0,0,-9999,0.656213395324615,0,0,0,0,0,0,0,-6.41983796175991,0,14.5064242968194,0.00243946079277797,0.0532393494715865,0.159284781067388,0.174766320524728,0.208007202651494,0.28106764789419,74403829.275,1
"5%PI",0.00319547080562916,32649.9460692521,0.00075088871916092,1.15100384323376,0.514045124388067,0,1,1.53417540842581,1.02265023605089,1,0.0526965932920575,3582.61488972465,0,0,195.538452515928,1841,0,3582.47022178924,3850.35011935398,4112.60363217905,4087.06726001422,0.00617470384563796,0.329856304258769,0,0,-9999,-6.55457627554653,0,0,0,0,0,0,0,-8.3153871386849,0,6.70963577275463,1.09655317554099e-06,0.00452280584572934,0.0357790292442116,0.0381480646230044,0.0410270935430428,0.0419173760837964,3825441.45,1
"95%PI",0.0452668736829656,119734.277641701,0.00630266573473456,9.77177086379637,0.78407982927747,0,1,1.66543579003915,1.15587073607136,1,0.947799978347029,5551.69025968876,0,0,2962.93431211327,1981,0,5551.88039796605,6061.63578912152,7073.54595480973,9381.4861940918,0.0319900267722007,0.446741712168829,0,0,-9999,0.0685805964080626,0,0,0,0,0,0,0,-6.42125567717053,0,13.7233387745883,0.00121910812216422,0.0445901844418599,0.143538456541967,0.158408701608953,0.184678791016943,0.240619163307432,72433609.4,1
"min",1.38660217635334e-05,12315.057572052,6.50661587317045e-05,1.00011276145643,0.500010901712812,0,1,1.44718873403101,0.928511146010025,1,2.82935798168182e-06,2632.72961000912,0,0,72.4784768255984,1835,0,2632.7296100091,2695.68355522262,2705.76746130242,2551.02791331805,-0.0130365974313186,0.260562080051542,0,0,-9999,-12.6018222086695,0,0,0,0,0,0,0,-15.5150857071131,0,4.25847348999765,2.31797272617519e-10,0.00114558513944462,0.00173866402661881,0.0017869394766432,0.00156782210460202,0.00185265228755275,2513,1
"max",0.0888059954787604,2057876.51822654,0.00650591447127758,11.2124107467332,0.799966067471542,0,1,1.75953439066321,1.26296496396462,1,0.999985152622685,7756.90563314129,0,0,4771.96607857522,2030,0,7756.9056201719,8435.7757962662,10512.2097806606,18357.6840994616,0.0541587755450101,0.56821914567403,0,0,-9999,2.2040631739445,0,0,0,0,0,0,0,-6.41936514478391,0,22.1851579511943,0.014143876708551,0.247743881920778,0.426861255218549,0.415068196096232,0.495391018912184,0.689284074068954,76282386,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
