"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0264505400427954,48869.6230716429,0.000404815332794462,4.12840076452283,0.644073234332386,0,1,1.60006428561214,1.09026857521795,1,0.494273572797666,5095.95778127712,0,0,647.273596389984,1849.238,0,5095.95849367235,5374.36268085092,5834.58521549775,6820.31329678879,0.0228844237975392,0.368540801232879,0,0,-9999,-6.39071303660899,0,0,0,0,0,0,0,-6.9232857071911,0,13.3139987438001,4.49886214113596e-06,0.0131407935136555,0.108024995164099,0.113991622323534,0.123863395271443,0.145068976776338,15502540.1324977,1
"median",0.0255783884209203,47839.642023121,0.000428346548728917,3.31012764208727,0.643160136579536,0,1,1.60009242937257,1.09041300753394,1,0.49211950704921,5083.58019707957,0,0,630.632558680435,1851,0,5083.58022925464,5352.11364446485,5801.4561400414,6748.44481561,0.0226866461914011,0.367601303327265,0,0,-9999,-6.24138850331702,0,0,0,0,0,0,0,-6.65339026789523,0,13.1175680353046,2.00961372388632e-06,0.0129744473650349,0.106068877275661,0.11161729797978,0.121095661131383,0.140687028254314,15446965.5,1
"2.5%PI",0.0203128898386252,34215.3937022715,9.06030191725592e-05,1.0552444625198,0.505260979005834,0,1,1.52117290558348,1.01062081648775,1,0.0228846870420966,4298.02555772767,0,0,260.174450346858,1839,0,4298.02566593532,4491.63492887447,4778.31786606143,5350.24336456543,0.0139393779190457,0.323820521729531,0,0,-9999,-9.84169782588954,0,0,0,0,0,0,0,-8.95666745994899,0,10.573867794468,3.51601586642033e-08,0.00659715858045033,0.0698928877642199,0.072928053111826,0.0784020762934856,0.0880435278428573,775371.975,1
"97.5%PI",0.0373772651869848,68820.3801582164,0.000641269777021924,10.4416016340935,0.791822655415163,0,1,1.67847896051003,1.16867870639994,1,0.974430641735671,5984.31528980437,0,0,1122.4218071431,1854,0,5984.31543802033,6383.25851043969,7095.21368290721,8728.37140375343,0.0329009488261806,0.417306914207875,0,0,-9999,-3.90734188483693,0,0,0,0,0,0,0,-6.4198871301583,0,17.1633522628304,2.55757020858058e-05,0.0207053338618716,0.157828762667453,0.168317698644462,0.186563767071414,0.228031848082787,30335359.325,1
"5%PI",0.0206220624993472,35931.9477160525,0.000113891280184111,1.11885344780457,0.511141921016388,0,1,1.53348106109717,1.02448453670622,1,0.0484354668762535,4421.14278968424,0,0,306.708865850808,1839,0,4421.17116117449,4624.77619273129,4934.49147856331,5561.65281618118,0.0153003327955366,0.330806200760374,0,0,-9999,-9.079694516851,0,0,0,0,0,0,0,-8.32900884172237,0,10.9718378460123,8.45528243774395e-08,0.00747030333152872,0.0743544605126676,0.077807075066499,0.0834505149842461,0.0949178819797133,1515815.8,1
"95%PI",0.0352039720371869,65434.6213322611,0.000631666776389827,9.78416725980058,0.784229315725388,0,1,1.66631621807498,1.15600146429938,1,0.948761775251478,5824.0004027274,0,0,1039.6204300455,1852,0,5824.000409819,6198.46689872331,6859.28009150974,8319.85129233234,0.0311610671570345,0.409511202135725,0,0,-9999,-4.23756723172523,0,0,0,0,0,0,0,-6.42149608535636,0,16.2858893582124,1.7178742390933e-05,0.0194339568207248,0.148017287753682,0.157420914927136,0.17398185894968,0.21022709899516,29564336.55,1
"min",0.0200001892974488,24787.0574162136,6.50647502774692e-05,1.00011804108999,0.500011412729509,0,1,1.42884624304336,0.917621764102663,1,3.21501865983009e-05,3704.66985413805,0,0,108.696055892416,1837,0,3704.67077425732,3610.38061090441,3858.79027064516,4243.95651876753,0.00439849716661223,0.284402667157313,0,0,-9999,-16.880055110449,0,0,0,0,0,0,0,-14.5625313353464,0,9.16427601179521,3.02835497234225e-11,0.00305063600712383,0.0462744396040169,0.0473103910335186,0.0503920868942212,0.0594487464129416,1299,1
"max",0.0502114319537676,100195.668181069,0.000650569298867935,11.2137390410293,0.799979457492009,0,1,1.74609650231643,1.25091420020786,1,0.999989106319845,7063.89521609526,0,0,1680.4185781366,1968,0,7063.89522369122,7936.98379111014,9157.08821125854,12800.0415294812,0.0453362959971282,0.474210738097648,0,0,-9999,-2.69058710672794,0,0,0,0,0,0,0,-6.41936514345908,0,24.2204164642625,0.000104714180302417,0.0321527294374449,0.229854501165592,0.239715706686653,0.277096674742728,0.363818401376964,31101499,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
