"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0316252238763826,45776.0716880271,0.000429472636774851,4.02699057159763,0.639201950360441,0,1,1.5990776945858,1.08986651545473,1,0.490979541082877,5229.8810808368,0,0,490.182388289094,1849.6066,0,5229.884440659,5555.99478189532,6111.61734337173,7357.95157569071,0.0264216994936615,0.366751133565714,0,0,-9999,-7.15663638931987,0,0,0,0,0,0,0,-6.92768499160316,0,14.084321380923,2.90697016345847e-06,0.0105761713893596,0.118684685542032,0.126179442019629,0.138987018726362,0.167759435432024,19952157.825202,1
"median",0.0313710412553557,44569.282951774,0.000458277234086016,3.14857399688722,0.636432030890137,0,1,1.59912155105894,1.08955904520397,1,0.491302758804522,5211.22049174737,0,0,464.486043772449,1851,0,5211.22038729779,5537.95880821727,6089.23434907227,7292.029993443,0.026450033287773,0.36581064342003,0,0,-9999,-6.91065784928287,0,0,0,0,0,0,0,-6.64875807398614,0,13.8246288462344,9.90923167390214e-07,0.0102285741029024,0.117036632818903,0.123910734559261,0.136017984098713,0.163009855944514,19787047,1
"2.5%PI",0.0212365189524598,31774.0164482302,0.000102366775626333,1.04414218629301,0.504215424926951,0,1,1.52171685345982,1.01135944173736,1,0.0248913630261086,4405.71967177093,0,0,192.756369693313,1839,0,4405.72164909075,4643.25941740166,4961.7366687205,5602.43614354934,0.0160391248289142,0.321964443156763,0,0,-9999,-11.4702235830593,0,0,0,0,0,0,0,-8.95307444516995,0,10.9285579365638,7.9300285261023e-09,0.00521889371371412,0.0751167357586258,0.0791811071552076,0.0849774183424981,0.0972673947463844,954092.775,1
"97.5%PI",0.0434173111585039,65780.5387564897,0.000641983209364817,10.525125178731,0.792742702045361,0,1,1.67878846390374,1.17050158740622,1,0.972106977843214,6157.0755814691,0,0,950.927097628591,1853,0,6157.07553527536,6624.22403012846,7460.31406513356,9466.92370731249,0.0369859123404007,0.416823687445821,0,0,-9999,-4.28578214558832,0,0,0,0,0,0,0,-6.41994016938938,0,18.6526092046293,1.79385606377149e-05,0.0181372954712905,0.174863196112307,0.187528383667853,0.210431440119784,0.266646582797174,38996380,1
"5%PI",0.0228916821609122,33269.6522024321,0.000134965955896386,1.09229160100382,0.508708534622565,0,1,1.5323155879969,1.02192151449645,1,0.0483063965337351,4511.50324731134,0,0,222.788092265818,1839,0,4511.50075366377,4739.07458904307,5110.97988046551,5815.98798892207,0.0178251021171245,0.328537434531009,0,0,-9999,-10.554746482724,0,0,0,0,0,0,0,-8.37199766974465,0,11.1993747317016,1.92815894008472e-08,0.00585095613866822,0.0802891585015217,0.0847237134550446,0.0912192885826259,0.106288211974489,1974603.85,1
"95%PI",0.0414078824159398,62094.6537217336,0.000633962909711259,9.90977641330007,0.785730358837173,0,1,1.66508432902859,1.15761714277479,1,0.947900478751398,6002.50134271103,0,0,845.317936423166,1852,0,6002.51224245177,6434.41148076476,7201.86824675043,9059.54726213838,0.0352032497187774,0.407807681565535,0,0,-9999,-4.53049289336269,0,0,0,0,0,0,0,-6.42138375252615,0,17.7641151661617,1.36827487805792e-05,0.0164110822020282,0.164486488201456,0.176356023411609,0.197661716752275,0.247513626908903,38036005,1
"min",0.0153388951043055,23782.424916636,6.5084407832331e-05,1,0.500000342400745,0,1,1.44916777052622,0.95477090688091,1,8.63722525537014e-05,3734.64655170683,0,0,74.9013793398669,1839,0,3734.64863085054,3940.63794476435,3975.44655532401,4448.48004118213,0.00734605286992918,0.281406342520406,0,0,-9999,-17.9504690328985,0,0,0,0,0,0,0,-13.5760246350819,0,9.88666741410757,3.79495433667712e-12,0.00183399166663282,0.0487009419542674,0.0525430773402757,0.0566807095311834,0.0612584889661228,1262,1
"max",0.0619517430300191,91496.4207055571,0.000650585415314452,11.2142343353201,0.799984449823387,0,1,1.76564937475692,1.24397819903164,1,0.999964514980093,7259.83223419171,0,0,1510.81215825095,1922,0,7259.85501045696,7923.27077927845,9733.10494724236,13056.0674318017,0.0483856521127823,0.46927475791266,0,0,-9999,-3.40425482758628,0,0,0,0,0,0,0,-6.4193651445646,0,26.2973487376495,5.08481196710309e-05,0.0307982184719139,0.268885840701815,0.299950961820953,0.368703427748206,0.494581825749335,39897282,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
