"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0141227379208835,61394.2794419459,0.000370044193252946,4.25835304349844,0.649452134982719,0,1,1.60020919443614,1.09004889682571,1,0.500118141076225,4741.89650632721,0,0,1813.71660020491,1877.33305,0,4741.89658234282,4906.99252304949,5155.25944118979,5629.73702254802,0.0138337462993222,0.375084704265024,0,0,-9999,-5.73868234151847,0,0,0,0,0,0,0,-6.91343201293647,0,12.6521143544549,5.8558966722128e-06,0.0286946652982375,0.082113377067196,0.085109136424019,0.0896757470809534,0.0985145869438786,1673181.11529985,1
"median",0.0137113623658661,59156.777902443,0.000378734142770078,3.46724522374091,0.649411557323765,0,1,1.59970320691596,1.08994098740167,1,0.505155330174602,4718.12374101719,0,0,1620.74242397766,1851,0,4718.12375101757,4877.09722297292,5107.10482059151,5534.22991120409,0.0135989752894002,0.374384117367868,0,0,-9999,-5.68660345453229,0,0,0,0,0,0,0,-6.6437887781704,0,12.52543675138,3.6330546971583e-06,0.0267589219680942,0.0796555007656334,0.0822654524167672,0.0862895275632946,0.093734610124473,1668177,1
"2.5%PI",0.00168511749745812,39189.4140549048,8.14482314116474e-05,1.07293131130748,0.506914763096138,0,1,1.52115257369735,1.01179515525312,1,0.0238746810588055,3985.4733638186,0,0,452.282278668034,1839,0,3985.47336454548,4049.8611478653,4117.9565368087,4189.5434658239,0.00217808681393392,0.329573005726342,0,0,-9999,-7.97845662935277,0,0,0,0,0,0,0,-8.89086729619074,0,10.58656061564,1.82395339457338e-07,0.0100568594617292,0.0454578148537364,0.0459939570142175,0.0467529224592571,0.0479657142018747,86241.1,1
"97.5%PI",0.0293567303445889,96040.063721835,0.00063706663243624,10.4646346395814,0.792077332846238,0,1,1.67886644772313,1.16764498778156,1,0.973879864369519,5625.55122436723,0,0,3825.00532314046,1985,0,5625.55061890015,5936.33298568072,6438.18440712714,7603.2947570769,0.0268177856357072,0.423901826947634,0,0,-9999,-3.9206793458744,0,0,0,0,0,0,0,-6.41986680327034,0,15.5170893264661,2.52531424030764e-05,0.0578314986677588,0.131494630484586,0.138488744152435,0.149917132969833,0.17548938252527,3274035.75,1
"5%PI",0.00295504117710516,41406.728734322,9.79142515495659e-05,1.15387405012522,0.514302082809154,0,1,1.53447267705425,1.02431540712827,1,0.0474649590672925,4088.19831014728,0,0,548.807207792784,1839,0,4088.19831014735,4169.53549317758,4255.05376629015,4358.41298548111,0.00377126174300843,0.33679711307874,0,0,-9999,-7.42281027202078,0,0,0,0,0,0,0,-8.31794004210865,0,10.8900042990436,3.47725086240036e-07,0.0115815140811903,0.0499324121024275,0.0507509806567434,0.0518585573228083,0.0533417332915747,163020.15,1
"95%PI",0.0267413125609746,88448.7404972577,0.000624728300212837,9.8111299766208,0.784553613280877,0,1,1.66608731395376,1.15563554435765,1,0.948904484673403,5470.59274443658,0,0,3589.1583538189,1974,0,5470.59272634041,5747.41834410319,6208.42146349591,7197.4476281213,0.0247603464475165,0.415960443663727,0,0,-9999,-4.19167773153052,0,0,0,0,0,0,0,-6.42153927473699,0,14.8718536711267,1.86436621814271e-05,0.0525254063666953,0.122175776305916,0.128250889718998,0.138649536600939,0.160233283886406,3190618.9,1
"min",2.91500939056277e-06,28264.865171727,6.50812537728273e-05,1.00021302192048,0.500020614871755,0,1,1.44782306868492,0.911125187333834,1,3.45513690263033e-05,3315.28694659937,0,0,149.714081117387,1837,0,3315.28694664214,3418.89846750623,3357.45672315851,3315.63256428552,-0.00641764571861536,0.272027484100209,0,0,-9999,-13.4239229997947,0,0,0,0,0,0,0,-15.4296054710423,0,9.28942231906304,4.00089794058674e-10,0.00396906043722283,0.023809962917699,0.0252163471282522,0.0243325817571357,0.0236273321728111,121,1
"max",0.046266400620807,182192.118714956,0.000650590370466677,11.2157144453504,0.799999366886914,0,1,1.75348043701805,1.24634960147935,1,0.999957563355565,6909.35843926854,0,0,4734.49384380309,2030,0,6909.35843466295,7285.49884178801,8110.88141011394,10306.819402906,0.0394414716048412,0.474998723598468,0,0,-9999,-2.14819404705806,0,0,0,0,0,0,0,-6.41936518569773,0,21.6393321088669,9.23964205167666e-05,0.106700176236426,0.215178792746034,0.233860775052391,0.271823281674653,0.336810240567704,3357432,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
