"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0328882017414228,53054.811049236,0.00036810433913199,3.54446895223403,0.637843816441156,0.118862499189605,1,1.60011794856257,1.09016868248243,1,0.510424281195924,4721.0367364955,0,0,2376.40831400123,1894.9435,0,4721.03640322324,4885.73884278779,5141.25156543381,5660.96510395099,0.0128705675816383,0.374923399798626,0,0,-9999,-5.73590680286974,0,0,0,0,0,0,0,-6.92063831628118,0,12.6565451191509,5.74987696162892e-06,0.0453123277900235,0.0961213300560549,0.09972487289846,0.105403857127985,0.117272203502394,847856.279499992,1
"median",0.0296120190271177,50501.2651081801,0.000372617574015739,2.68469318047926,0.632573880604469,0.126070376159623,1,1.59991686668862,1.09011651151314,1,0.512174624134786,4700.5729818833,0,0,2290.80682006796,1854,0,4700.57299816506,4853.45286263145,5083.70912487079,5535.03084853122,0.0126076586356458,0.374107993137384,0,0,-9999,-5.69353080848716,0,0,0,0,0,0,0,-6.6475095876894,0,12.5399649525783,3.58065450183635e-06,0.0449008928846715,0.0933275547756151,0.0961627525667121,0.100685636060366,0.109479782445843,849281,1
"2.5%PI",0.00330129638215294,31860.6318067469,8.1694225932942e-05,0.431109210220377,0.505460250806645,0.0106620509189088,1,1.52218679351399,1.0114493245256,1,0.0269436941423919,3946.43327931408,0,0,1101.95983221349,1839,0,3946.43273628575,4009.1464996136,4073.8949839752,4121.32591927974,0.0015034499503152,0.329646902603462,0,0,-9999,-7.85039164280938,0,0,0,0,0,0,0,-8.90292304755154,0,10.5932102087808,2.05129608672151e-07,0.0247254001974686,0.0487035781819684,0.0492603257489927,0.0498715896169015,0.0504676906179938,41031.75,1
"97.5%PI",0.0837638524376088,89132.733244254,0.000636820995328442,10.0206495552687,0.791823587990948,0.196677066441626,1,1.67884738331532,1.16755212249015,1,0.976776453724596,5623.26901721128,0,0,3935.25128608773,1992,0,5623.28160473857,5946.29558429364,6523.8726627972,7947.63500162659,0.026064733756944,0.425013412514752,0,0,-9999,-3.87777054745996,0,0,0,0,0,0,0,-6.41984511727722,0,15.3996238328691,2.50857598674465e-05,0.0676116902865353,0.160849105796595,0.170785427401671,0.187024714676859,0.228810603337428,1657264.275,1
"5%PI",0.00579640900099185,34027.7843921255,9.73717098179383e-05,0.550770452279435,0.510932603901019,0.020113669722341,1,1.53510442291049,1.02355001817414,1,0.0535782952560112,4059.88152721547,0,0,1264.10596921087,1840,0,4059.88152636258,4126.50171244052,4205.52958599285,4289.44538290517,0.00301530585866517,0.336730109874782,0,0,-9999,-7.37418074763176,0,0,0,0,0,0,0,-8.32941228040345,0,10.8854088525738,3.75818897551902e-07,0.0282978712750304,0.0541481916494151,0.0551137304180356,0.0560400824183722,0.0569112731204702,87214.75,1
"95%PI",0.0716815485248808,80829.9015077664,0.000624304971732757,9.2798475616804,0.783059002595255,0.193528788166586,1,1.66621128363033,1.15550037545933,1,0.954638917732519,5457.55737891304,0,0,3738.89603503226,1980,0,5457.55819438056,5747.8437023252,6263.37556777655,7469.92307545729,0.0237492135508135,0.416326674309415,0,0,-9999,-4.19310345773943,0,0,0,0,0,0,0,-6.42144838881691,0,14.7941584712279,1.87295361150166e-05,0.0637131056538635,0.148101663962861,0.156379884360958,0.169860812227486,0.20319558531079,1612479.8,1
"min",1.13345170393586e-05,22209.4542438936,6.50895166316301e-05,0.154866037494762,0.500019185198471,6.96382485330105e-06,1,1.42893119431883,0.942234134157026,1,2.54220794886351e-05,3360.34541209228,0,0,320.721839969051,1836,0,3360.3454089484,3341.09004338361,3237.42817100059,3127.18975237475,-0.0118280497888865,0.28308616153695,0,0,-9999,-13.2832895747085,0,0,0,0,0,0,0,-16.6767515194078,0,9.5586004859231,9.97060081103587e-11,0.0088722287985629,0.025866806995169,0.0255413853537664,0.0254288561474336,0.0252440025398046,37,1
"max",0.109747833183501,177122.84422394,0.000650596940481008,11.2119446112215,0.799994819494896,0.199998555285856,1,1.78593694150079,1.25282929648073,1,0.999977281782776,6680.97051612567,0,0,4820.34897856447,2030,0,6681.06444967369,7756.82731022641,8891.22286092744,12411.7445910683,0.0398606211421262,0.491637050159642,0,0,-9999,-2.7289106093841,0,0,0,0,0,0,0,-6.41936514580892,0,23.0287951788872,7.05915233933775e-05,0.10318030021799,0.266227318247759,0.287225692456403,0.333239133988965,0.476483944578218,1700016,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
