"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0141298721124456,46307.0641000806,0.00036850672851007,4.24234166139459,0.6486852804111,0,1,1.60020270274479,1.09006314061015,1,0,4738.78572737339,0,0,1508.83083794604,1858.91495,0,4738.78579109292,4902.46923097208,5149.18320223456,5621.20316736995,0.0137576171115423,0.375086542491015,0,0,-9999,-5.72524413212047,0,0,0,0,0,0,0,-6.91782971929221,0,12.6430738514127,5.9473986064805e-06,0.030984501948393,0.105401800075052,0.109188626287706,0.114941700854435,0.126071064297011,1650845.81220027,1
"median",0.0136980416229926,45144.6463714316,0.000373141201335822,3.44865952868938,0.648686262825503,0,1,1.6004543071361,1.08992467049536,1,0,4720.99334528903,0,0,1206.15068291078,1839,0,4720.99334440318,4876.36087516185,5106.97244273866,5534.83754717579,0.0135696572508959,0.37442413587649,0,0,-9999,-5.6745428697792,0,0,0,0,0,0,0,-6.64252641109566,0,12.5264518649108,3.62936861448996e-06,0.0264952474263257,0.104206205188108,0.10770283109653,0.112671016586507,0.122014793141876,1647877.5,1
"2.5%PI",0.00173756309429882,34785.8487476102,8.19443066824956e-05,1.07937585896039,0.507513764923788,0,1,1.52208287728569,1.0119610737002,1,0,3966.6394366097,0,0,261.117535402832,1837,0,3966.63943543483,4036.15353436293,4110.71192983213,4177.31468543827,0.00212589949120556,0.329299298415655,0,0,-9999,-7.96872084478742,0,0,0,0,0,0,0,-8.94233745248656,0,10.5904215792617,1.75087784264196e-07,0.00684939363873478,0.0670351317386079,0.0682393159153116,0.0692010779809046,0.0700622411654147,79002,1
"97.5%PI",0.029253018601914,64352.9279625092,0.000636962776748269,10.4658439157711,0.79209068362019,0,1,1.67846010098105,1.16885253560914,1,0,5626.08832189697,0,0,3794.48443856977,1983,0,5626.09047023983,5930.05331021401,6429.66607537245,7547.57721468224,0.0267469145041689,0.4258461078771,0,0,-9999,-3.86540428442737,0,0,0,0,0,0,0,-6.41994154427603,0,15.5579783795509,2.5155812387788e-05,0.0707963740009066,0.15127520689725,0.160364896848563,0.175313456600396,0.20542721244267,3217975.65,1
"5%PI",0.00287718301964924,36237.7385494793,9.78277017368756e-05,1.15095909653311,0.514041115519358,0,1,1.53432829154159,1.02454957913187,1,0,4081.09131295117,0,0,323.539910406766,1837,0,4081.09135171755,4161.29348565005,4258.935420076,4360.71166296606,0.00384869701693877,0.336249271131112,0,0,-9999,-7.40936893288473,0,0,0,0,0,0,0,-8.33030609366211,0,10.865675848829,3.52117669588311e-07,0.00829449603996073,0.0726137653842079,0.0740259479342119,0.075520398645712,0.0770853602062077,161681.2,1
"95%PI",0.026578807144193,60321.3349876004,0.000623642479679891,9.85185147073229,0.785041221557185,0,1,1.66586453082748,1.15591259222742,1,0,5462.7705619915,0,0,3545.94020703209,1972,0,5462.77059868916,5735.62975374317,6202.25562247825,7183.88362528525,0.0245838184729272,0.416965938420582,0,0,-9999,-4.17712325050885,0,0,0,0,0,0,0,-6.4213016731696,0,14.8593004486708,1.91027959496023e-05,0.0654825859362774,0.142263346555733,0.149626093908639,0.16220780103366,0.188098493773953,3136790.45,1
"min",3.06258210912347e-06,27260.2135023233,6.51349954839179e-05,1.00021252347506,0.500020566536114,0,1,1.43601138831671,0.925712453084222,1,0,3177.63284554239,0,0,88.4460878157733,1835,0,3177.63280312538,3199.63066508211,3075.32496306956,2963.29861866711,-0.00627875260854849,0.290310732191408,0,0,-9999,-12.4549682155632,0,0,0,0,0,0,0,-14.6672351013005,0,9.22393873246024,9.73500973112126e-10,0.00252226585994331,0.0345685700213925,0.0336157084068115,0.0326296821147133,0.0344753675552559,112,1
"max",0.047768571828492,124702.137995132,0.000650567973713045,11.2151196838842,0.799993372987956,0,1,1.75698517949648,1.25055751338753,1,0,6668.27514581382,0,0,4758.8796670069,2030,0,6668.27514375663,7094.75801489755,8242.85875771177,10396.4530774277,0.0398831134798672,0.49047764851242,0,0,-9999,-2.62400256985238,0,0,0,0,0,0,0,-6.4193651552603,0,20.7501222915152,9.86493679549677e-05,0.117622826671381,0.210297394690807,0.228232831261797,0.258512678742681,0.326790898469645,3300467,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
