"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2024","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2024","status2030","draw","save"
"mean",0.0140773407024443,61537.5650538648,0.000368447691842978,4.26255331296835,0.649485423818401,0,1,1.60012396120257,1.08983676831475,1,0.501602514595131,4742.02815606447,0,0.461772017789951,1820.21197153634,1877.47065,0,4742.02828056591,4903.62181679189,5153.82452470598,5625.89156076771,0.0137402836882529,0.375009890841326,0,0,-9999,-5.73642028073572,0,0,0,0,0,0,0,-6.91964022990205,0,12.6560605106378,5.77794445505199e-06,0.028777240793716,0.0819212877446468,0.0848490553062799,0.0894342998136704,0.0982186505402772,1665163.82090004,1
"median",0.0136506629048381,59288.8424785476,0.000375287676387928,3.48718204909992,0.650185462879017,0,1,1.60008959692046,1.08957307698385,1,0.498782350565307,4719.03788793134,0,0.448237540493675,1624.58118268465,1851,0,4719.03800545026,4873.03725235892,5107.96976236499,5533.3087836066,0.0134491740043099,0.374247948612876,0,0,-9999,-5.69046816986854,0,0,0,0,0,0,0,-6.6478967484226,0,12.5219969563057,3.6455732246737e-06,0.0268589301577402,0.0794121341847684,0.0819268701686965,0.0860141554756832,0.0933360773160817,1664744,1
"2.5%PI",0.00171698526386172,39297.4664535729,8.20409453649387e-05,1.07806520396149,0.50739209761261,0,1,1.52041112278402,1.01150245651588,1,0.0274458511732519,3976.73913076288,0,0.273197277502943,452.759751212998,1839,0,3976.73913700518,4038.42729770741,4118.90103893037,4188.10167580437,0.00225607409702347,0.329749635804285,0,0,-9999,-7.94756343741544,0,0,0,0,0,0,0,-8.95570848139145,0,10.5966518677267,1.76114597730376e-07,0.0101134155785258,0.0452414887631989,0.0460154643711857,0.0468333127930652,0.0477743208513706,85355.35,1
"97.5%PI",0.029486415506166,96125.5892131913,0.000637000710591928,10.510337071466,0.792580502188648,0,1,1.67945240764948,1.16816496925948,1,0.975704987969948,5633.92176668625,0,0.732907995926647,3795.51427973773,1985,0,5633.92176711093,5934.50260302135,6453.16206866078,7607.37377046098,0.0269116469874802,0.425008037253648,0,0,-9999,-3.90127136408024,0,0,0,0,0,0,0,-6.41984442287819,0,15.55213224362,2.49995716379051e-05,0.0581264487145049,0.131653933292061,0.138539879172042,0.150618744646014,0.177502425271905,3255649.675,1
"5%PI",0.00289986922487151,41589.8675834818,9.76745329113865e-05,1.154548930666,0.514362449618056,0,1,1.53368083556471,1.02466219679781,1,0.0516522226273082,4078.44241386047,0,0.294364958227999,552.280649645873,1839,0,4078.44211391076,4161.79428422807,4256.93301363229,4364.66039544226,0.00375297794008249,0.336591768111872,0,0,-9999,-7.42368968260456,0,0,0,0,0,0,0,-8.34075749262468,0,10.9047316381701,3.46466384362135e-07,0.0117465850015725,0.0496218905418302,0.050477383957086,0.0515645688305058,0.05299468753075,167124.3,1
"95%PI",0.0267946793034207,89128.7955550853,0.000623607343852384,9.83713195472752,0.78486526763998,0,1,1.66683431344988,1.15557448217493,1,0.95079670404084,5484.45840911358,0,0.673861851473245,3580.19883854436,1974,0,5484.45844138598,5748.9542235277,6207.32406802595,7216.99473071042,0.0246120622405065,0.416355816182509,0,0,-9999,-4.19517852234947,0,0,0,0,0,0,0,-6.4215101004724,0,14.8754800570726,1.83711026730755e-05,0.0525951090847187,0.122027453069003,0.128116328317761,0.138185621653038,0.160196275304338,3173036,1
"min",2.54638236947358e-05,27031.2954527925,6.50698144959402e-05,1.0001050308268,0.500010153558105,0,1,1.42332179728641,0.917190212336998,1,3.40859405696392e-05,3137.60066791438,0,0.137162099570756,115.736410761545,1836,0,3137.60066790833,3149.07434854331,3397.89213669507,3157.88819850282,-0.0072114677053261,0.294250900905453,0,0,-9999,-14.1568278728875,0,0,0,0,0,0,0,-14.0643934442785,0,9.35494325830893,7.7873475877848e-10,0.00354745543753037,0.0256963441296676,0.0275473057608237,0.0272010140891695,0.0282467814899104,89,1
"max",0.0481118094269186,172838.883495166,0.000650590075442481,11.2053633443973,0.799894990120083,0,1,1.75507166429023,1.24965649029418,1,0.999973301775753,6596.21033037547,0,1.22687899617125,4729.52703227529,2030,0,6596.21033623419,7068.98687737388,8052.91423337893,10040.4469819828,0.039440760895636,0.505299136669764,0,0,-9999,-2.69650362177022,0,0,0,0,0,0,0,-6.4193651435984,0,20.9733506174104,8.65365873501534e-05,0.0927375289514631,0.219549802307163,0.247006568333471,0.268598162446006,0.344356783527694,3341428,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
